dataset: X
instance: TA6
+-----------+
2D Packing Heuristic in Truck P238382401
Min2DVol: 32.742857142857034 [m2]
Stack 0 with items: ['0090038300_14062023011844', '0090038300_14062023011844', '0090038300_14062023011844']
Stack 126 missing: ['0090038300_14062023004510', '0090038300_14062023004449', '0090038300_14062023004510']
Stack 127 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 128 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 129 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 130 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 131 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 132 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 133 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 134 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 135 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 136 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 137 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 138 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 139 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 140 missing: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 141 missing: ['0090038300_14062023004449', '0090038300_14062023004388', '0090038300_14062023004449']
Stack 142 missing: ['0090038300_14062023004374', '0090038300_14062023004374', '0090038300_14062023004374']
Stack 143 missing: ['0090038300_14062023004335', '0090038300_14062023003625', '0090038300_14062023004335']
Stack 144 missing: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 145 missing: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 146 missing: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 147 missing: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 148 missing: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 149 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 150 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 151 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 152 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 153 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 154 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 155 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 156 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 157 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 158 missing: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 159 missing: ['0090038300_14062023003586', '0090038300_14062023003504', '0090038300_14062023003586']
Stack 160 missing: ['0090038300_14062023003504', '0090038300_14062023003504', '0090038300_14062023003504']
Stack 161 missing: ['0090038300_14062023003504', '0090038300_14062023003241', '0090038300_14062023003504']
Stack 162 missing: ['0090038300_14062023003196', '0090038300_14062023002873', '0090038300_14062023003196']
Stack 163 missing: ['0090038300_14062023002873', '0090038300_14062023002721', '0090038300_14062023002873']
Stack 164 missing: ['0090038300_14062023002721', '0090038300_14062023001513', '0090038300_14062023001513']
Stack 165 missing: ['0090038300_14062023001513', '0090038300_14062023001513', '0090038300_14062023001513']
Stack 166 missing: ['0090038300_14062023001513', '0090038300_14062023000801', '0090038300_14062023001513']
Stack 167 missing: ['0090038300_14062023000801', '0090038300_14062023000683', '0090038300_14062023000683']
Stack 168 missing: ['0090038300_14062023000683', '0090038300_14062023000499', '0090038300_14062023000683']
Stack 169 missing: ['0090038300_14062023000499', '0090038300_14062023000499', '0090038300_14062023000499']
Stack 170 missing: ['0090038300_14062023000499', '0090038300_14062023000482', '0090038300_14062023000482']
Stack 171 missing: ['0090038300_14062023000324', '0090038300_14062023000324', '0090038300_14062023000324']
Stack 172 missing: ['0090038300_14062023000324', '0090038300_14062023000279', '0090038300_14062023000324']
Stack 173 missing: ['0090038300_14062023000279', '0090038300_14062023000188', '0090038300_14062023000279']
Stack 174 missing: ['0090038300_14062023000066', '0090038300_14062023000066', '0090038300_14062023000066']
Stack 175 missing: ['0090038300_14062023000066', '0090038300_14062023000036', '0090038300_14062023000066']
Stack 176 missing: ['0090038300_14062023000036', '0090038300_14062023008681', '0090038300_14062023008681']
Stack 177 missing: ['0090038300_14062023008681', '0090038300_14062023008681', '0090038300_14062023008681']
Stack 178 missing: ['0090038300_14062023008681', '0090038300_14062023008681', '0090038300_14062023008681']
Stack 179 missing: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 180 missing: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 181 missing: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 182 missing: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 183 missing: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 184 missing: ['0090038300_14062023010530', '0090038300_14062023010299', '0090038300_14062023010299', '0090038300_14062023010299']
Stack 185 missing: ['0090038300_14062023010299', '0090038300_14062023007283', '0090038300_14062023010299', '0090038300_14062023010299']
Stack 186 missing: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 187 missing: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 188 missing: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 189 missing: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 190 missing: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
